timestamp x y z roll pitch yaw
1403772919031188 186.133776 44.733977 39.760284 0.030380 0.045317 -1.104170
1403772919093691 186.300240 44.394323 39.757519 0.028763 0.042084 -1.105170
1403772919156191 186.465936 44.058025 39.755440 0.028692 0.039811 -1.106638
1403772919218694 186.632841 43.715847 39.754057 0.030535 0.038365 -1.107408
1403772919281196 186.802420 43.375248 39.753952 0.032199 0.039531 -1.107954
1403772919343697 186.975283 43.032562 39.752069 0.032605 0.041496 -1.108802
1403772919406199 187.145845 42.690622 39.749572 0.033345 0.041555 -1.109938
1403772919468699 187.317493 42.350200 39.747162 0.033223 0.043130 -1.110985
1403772919531199 187.488220 42.008444 39.745257 0.034148 0.044303 -1.111509
1403772919593703 187.654990 41.664862 39.741915 0.036637 0.042614 -1.111489
1403772919656204 187.818173 41.322736 39.737886 0.039504 0.040654 -1.111328
1403772919718705 187.983087 40.981947 39.734533 0.040834 0.039966 -1.111590
1403772919781206 188.148896 40.642399 39.730696 0.040568 0.039080 -1.112078
1403772919843707 188.314669 40.304733 39.728426 0.039996 0.038073 -1.112722
1403772919906207 188.483910 39.966774 39.722793 0.039413 0.039364 -1.113324
1403772919968722 188.652414 39.627922 39.718092 0.039904 0.041365 -1.113787
1403772920031209 188.820662 39.284960 39.712544 0.040924 0.041244 -1.114013
1403772920093711 188.987678 38.946329 39.707004 0.040313 0.041628 -1.114268
1403772920156212 189.153640 38.608460 39.702739 0.038927 0.042049 -1.114508
1403772920218714 189.319821 38.269015 39.699944 0.038488 0.041014 -1.114938
1403772920281215 189.486214 37.929695 39.696755 0.038653 0.040422 -1.115587
1403772920343718 189.653658 37.589490 39.692248 0.038800 0.041960 -1.116166
1403772920406219 189.819873 37.250878 39.686169 0.038619 0.042854 -1.116686
1403772920468719 189.983613 36.911981 39.680880 0.038028 0.041419 -1.116940
1403772920531220 190.149440 36.573684 39.676102 0.037248 0.041111 -1.117405
1403772920593722 190.316522 36.234765 39.671763 0.036415 0.042957 -1.117941
1403772920656222 190.482090 35.896005 39.668875 0.036232 0.043513 -1.118441
1403772920718725 190.642834 35.559420 39.667618 0.037226 0.042112 -1.118946
1403772920781226 190.807112 35.221035 39.664089 0.037189 0.042135 -1.119825
1403772920843729 190.971016 34.881466 39.660537 0.035905 0.042644 -1.120646
1403772920906228 191.133494 34.540096 39.657277 0.035744 0.041465 -1.121310
1403772920968729 191.295349 34.202365 39.655461 0.034886 0.040960 -1.121874
1403772921031231 191.456903 33.864762 39.654467 0.032791 0.040414 -1.122468
1403772921093734 191.619309 33.526736 39.653614 0.031287 0.040259 -1.123305
1403772921156234 191.782256 33.187419 39.652376 0.031324 0.040548 -1.123759
1403772921218737 191.945005 32.848186 39.648558 0.031674 0.041549 -1.123993
1403772921281235 192.108956 32.507979 39.644180 0.032197 0.042656 -1.124337
1403772921343737 192.268993 32.169961 39.640772 0.032415 0.043932 -1.124679
1403772921406237 192.432616 31.830993 39.637154 0.032089 0.045624 -1.125329
1403772921468737 192.596493 31.489758 39.633827 0.033582 0.045701 -1.125920
1403772921531238 192.760071 31.146450 39.631264 0.035724 0.046500 -1.126197
1403772921593738 192.924092 30.804529 39.627545 0.036801 0.048209 -1.126406
1403772921656239 193.087734 30.463561 39.622626 0.037063 0.049454 -1.126795
1403772921718740 193.249318 30.124082 39.618295 0.036961 0.049575 -1.127315
1403772921781240 193.412770 29.785673 39.614798 0.036065 0.050736 -1.127824
1403772921843740 193.575255 29.445946 39.611348 0.035265 0.051304 -1.128098
1403772921906242 193.738433 29.106260 39.607643 0.034462 0.053151 -1.128282
1403772921968742 193.904056 28.764386 39.603221 0.033209 0.055250 -1.128367
1403772922031242 194.064579 28.423977 39.600157 0.032978 0.053936 -1.128538
1403772922093743 194.223965 28.082649 39.597627 0.031917 0.051840 -1.128761
1403772922156243 194.385703 27.740676 39.595027 0.029933 0.051680 -1.129025
1403772922218744 194.542897 27.399368 39.595378 0.028828 0.048703 -1.129217
1403772922281245 194.699040 27.055364 39.596858 0.028867 0.044306 -1.129479
1403772922343745 194.856627 26.710930 39.595857 0.028805 0.041180 -1.130446
1403772922406244 195.017513 26.367499 39.592332 0.028565 0.041977 -1.132056
1403772922468748 195.179606 26.023052 39.589309 0.028819 0.043141 -1.133370
1403772922531248 195.341430 25.678078 39.585291 0.030250 0.044465 -1.134095
1403772922593749 195.503744 25.333262 39.580198 0.031125 0.047598 -1.134822
1403772922656250 195.664719 24.987875 39.576200 0.033856 0.049745 -1.136114
1403772922718750 195.820942 24.636413 39.571489 0.039598 0.047455 -1.137454
1403772922781250 195.974772 24.287293 39.570228 0.042950 0.045015 -1.138414
1403772922843751 196.129830 23.942551 39.571986 0.039716 0.044818 -1.139251
1403772922906251 196.285271 23.600995 39.577632 0.033451 0.043508 -1.140319
1403772922968752 196.440553 23.261814 39.583383 0.027152 0.041254 -1.141933
1403772923031255 196.597059 22.920599 39.586484 0.022330 0.040592 -1.143660
1403772923093753 196.756976 22.575060 39.583547 0.019045 0.042328 -1.145237
1403772923156254 196.914146 22.228947 39.577804 0.017318 0.043294 -1.146152
1403772923218756 197.070281 21.878377 39.572124 0.018633 0.043914 -1.146745
1403772923281256 197.224977 21.526012 39.569972 0.022901 0.044061 -1.147938
1403772923343758 197.378662 21.171464 39.572100 0.028368 0.043639 -1.149512
1403772923406258 197.532942 20.816590 39.576516 0.031954 0.043594 -1.151044
1403772923468759 197.683784 20.465804 39.582684 0.033558 0.042285 -1.152056
1403772923531260 197.836731 20.115143 39.587174 0.032647 0.040980 -1.152777
1403772923593761 197.990306 19.766660 39.588362 0.029760 0.040706 -1.153678
1403772923656262 198.143511 19.418581 39.587634 0.027339 0.039207 -1.154769
1403772923718763 198.294622 19.067982 39.586801 0.026638 0.036636 -1.155715
1403772923781265 198.447300 18.716144 39.585842 0.026508 0.036151 -1.156499
1403772923843765 198.597377 18.363723 39.585951 0.027580 0.035590 -1.157227
1403772923906266 198.750561 18.010698 39.587027 0.029085 0.035599 -1.158194
1403772923968767 198.901004 17.656619 39.587231 0.031241 0.034379 -1.159227
1403772924031268 199.051091 17.300860 39.587985 0.033137 0.033271 -1.160380
1403772924093769 199.201651 16.945137 39.588815 0.034109 0.032000 -1.161366
1403772924156271 199.350834 16.591654 39.590340 0.034556 0.030349 -1.162102
1403772924218774 199.501256 16.236434 39.591182 0.035400 0.030220 -1.162725
1403772924281274 199.652278 15.881842 39.590038 0.037158 0.030609 -1.163312
1403772924343775 199.803857 15.526109 39.586579 0.038752 0.031398 -1.163934
1403772924406276 199.955515 15.171114 39.582482 0.039814 0.032025 -1.164225
1403772924468777 200.105193 14.818588 39.580741 0.039697 0.031787 -1.164131
1403772924531280 200.255776 14.463908 39.581050 0.039433 0.030481 -1.164090
1403772924593779 200.405242 14.109916 39.583152 0.039422 0.028617 -1.164145
1403772924656281 200.552204 13.761265 39.585835 0.038822 0.026684 -1.164125
1403772924718782 200.703174 13.410114 39.586535 0.037345 0.025554 -1.164068
1403772924781284 200.853433 13.059813 39.586844 0.035900 0.024325 -1.163705
1403772924843785 201.005097 12.713244 39.585559 0.033817 0.024446 -1.163330
1403772924906288 201.156165 12.359030 39.583038 0.034108 0.023743 -1.162724
1403772924968802 201.307736 12.007823 39.581952 0.035573 0.023027 -1.161811
1403772925031292 201.460823 11.656575 39.581249 0.037615 0.023006 -1.160640
1403772925093791 201.612510 11.306381 39.581013 0.040163 0.022740 -1.159441
1403772925156291 201.765042 10.956718 39.581835 0.041004 0.022983 -1.158483
1403772925218795 201.919895 10.609263 39.583486 0.040297 0.023571 -1.157639
1403772925281294 202.074024 10.262638 39.584633 0.040424 0.023236 -1.156577
1403772925343795 202.226765 9.918096 39.583841 0.041103 0.022365 -1.155254
1403772925406297 202.381977 9.573409 39.581960 0.041195 0.022554 -1.153858
1403772925468797 202.537523 9.229964 39.580343 0.040718 0.023444 -1.152438
1403772925531297 202.694762 8.882971 39.574146 0.041750 0.025012 -1.150919
1403772925593798 202.852956 8.539596 39.568893 0.043670 0.027850 -1.149489
1403772925656298 203.010530 8.196974 39.566495 0.045024 0.029108 -1.148274
1403772925718798 203.164452 7.856869 39.570068 0.043674 0.027189 -1.146675
1403772925781300 203.317820 7.520805 39.575847 0.040038 0.024982 -1.144727
1403772925843799 203.472926 7.181216 39.581051 0.037358 0.023000 -1.142795
1403772925906300 203.627923 6.840418 39.583200 0.035862 0.021710 -1.141343
1403772925968803 203.787791 6.499414 39.582402 0.033514 0.020160 -1.140443
1403772926031302 203.946570 6.159207 39.580737 0.031224 0.019428 -1.139674
1403772926093801 204.107279 5.817577 39.578734 0.030641 0.020549 -1.138537
1403772926156304 204.270610 5.473641 39.577786 0.032041 0.022906 -1.137374
1403772926218807 204.432303 5.130222 39.579588 0.034179 0.025273 -1.136315
1403772926281308 204.593244 4.786593 39.581893 0.036523 0.026089 -1.135764
1403772926343807 204.754942 4.443395 39.583891 0.036768 0.027386 -1.135625
1403772926406307 204.915312 4.101495 39.586801 0.036048 0.027834 -1.135542
1403772926468807 205.072769 3.758382 39.586766 0.036349 0.026189 -1.135316
1403772926531309 205.231784 3.413431 39.584294 0.036879 0.025744 -1.135201
1403772926593808 205.391751 3.068516 39.582380 0.037818 0.025773 -1.135272
1403772926656309 205.550626 2.720898 39.580546 0.038836 0.025488 -1.135215
1403772926718810 205.709814 2.374880 39.577731 0.039524 0.025467 -1.135158
1403772926781311 205.873544 2.023220 39.572247 0.041962 0.027312 -1.135313
1403772926843812 206.034460 1.676085 39.569490 0.045239 0.027855 -1.135660
1403772926906314 206.192603 1.330946 39.569770 0.045379 0.025539 -1.135725
1403772926968814 206.348946 0.990060 39.573147 0.042128 0.022795 -1.135597
1403772927031329 206.504903 0.649004 39.577741 0.039140 0.020415 -1.135438
1403772927093816 206.661022 0.304383 39.580217 0.038453 0.017948 -1.135392
1403772927156318 206.821718 -0.043377 39.579356 0.038273 0.017219 -1.135640
1403772927218819 206.982632 -0.388925 39.577066 0.036233 0.018270 -1.135752
1403772927281320 207.144455 -0.732606 39.573465 0.035158 0.019040 -1.135599
1403772927343821 207.306275 -1.077524 39.571165 0.037661 0.020158 -1.135131
1403772927406325 207.469767 -1.427322 39.569655 0.041181 0.021832 -1.134577
1403772927468826 207.630701 -1.774968 39.570703 0.044008 0.022871 -1.133856
1403772927531328 207.790208 -2.118632 39.571919 0.045321 0.022958 -1.133245
1403772927593828 207.950363 -2.462231 39.573551 0.044808 0.022509 -1.132882
1403772927656328 208.111493 -2.805874 39.574496 0.043452 0.022348 -1.132684
1403772927718831 208.272002 -3.147873 39.575412 0.041961 0.021608 -1.132569
1403772927781331 208.431714 -3.488848 39.575891 0.040694 0.020291 -1.132411
1403772927843832 208.592332 -3.830771 39.575249 0.039462 0.019429 -1.132179
1403772927906333 208.754104 -4.174384 39.575613 0.038652 0.019288 -1.131810
1403772927968836 208.913640 -4.517423 39.576101 0.038640 0.018399 -1.131482
1403772928031339 209.073260 -4.862039 39.576638 0.039604 0.017098 -1.131249
1403772928093837 209.231977 -5.207825 39.576289 0.041711 0.015548 -1.131137
1403772928156338 209.390926 -5.553602 39.575346 0.044096 0.015125 -1.130938
1403772928218842 209.551853 -5.900297 39.574881 0.045352 0.014552 -1.130672
1403772928281341 209.711216 -6.245448 39.575969 0.046078 0.013083 -1.130330
1403772928343842 209.869700 -6.586115 39.577642 0.046330 0.012411 -1.130041
1403772928406344 210.029021 -6.929243 39.578056 0.047145 0.011213 -1.129748
1403772928468845 210.187246 -7.269095 39.579316 0.047741 0.009942 -1.129473
1403772928531346 210.344078 -7.606100 39.581072 0.046690 0.009058 -1.129030
1403772928593847 210.499795 -7.940175 39.581807 0.044720 0.008452 -1.128607
1403772928656348 210.657655 -8.274317 39.581681 0.044008 0.008550 -1.128476
1403772928718849 210.814726 -8.609928 39.581890 0.044732 0.008033 -1.128380
1403772928781349 210.972483 -8.943551 39.581281 0.044528 0.009014 -1.128375
1403772928843850 211.130592 -9.276003 39.581305 0.043964 0.010408 -1.128218
1403772928906351 211.288594 -9.608603 39.580993 0.043556 0.011135 -1.127842
1403772928968850 211.447635 -9.939451 39.580856 0.043302 0.012646 -1.127394
1403772929031351 211.605354 -10.269370 39.582029 0.043662 0.013373 -1.126830
1403772929093852 211.760560 -10.597221 39.583082 0.043272 0.013248 -1.126236
1403772929156352 211.919174 -10.924087 39.583113 0.042257 0.014694 -1.125713
1403772929218855 212.076777 -11.251128 39.583752 0.042083 0.015579 -1.125097
1403772929281353 212.233518 -11.577002 39.584333 0.041310 0.016286 -1.124748
1403772929343853 212.387982 -11.901725 39.585567 0.040609 0.015810 -1.124413
1403772929406356 212.541611 -12.227200 39.585970 0.040588 0.014882 -1.124117
1403772929468856 212.697820 -12.554014 39.584591 0.040976 0.015984 -1.123954
1403772929531356 212.855948 -12.883887 39.582402 0.042004 0.017875 -1.123645
1403772929593856 213.012513 -13.207129 39.581818 0.041829 0.019029 -1.123413
1403772929656358 213.167791 -13.530988 39.582380 0.040796 0.018085 -1.123211
1403772929718858 213.322962 -13.855203 39.582476 0.040530 0.017543 -1.122960
1403772929781360 213.477934 -14.176447 39.584167 0.040673 0.018660 -1.122553
1403772929843861 213.635656 -14.505010 39.582783 0.041881 0.019561 -1.122029
1403772929906362 213.791538 -14.830927 39.580703 0.042730 0.020466 -1.121563
1403772929968863 213.949856 -15.158708 39.577246 0.042420 0.021580 -1.121643
1403772930031362 214.107168 -15.487098 39.571999 0.044303 0.021975 -1.122030
1403772930093864 214.262752 -15.818586 39.566341 0.048936 0.021245 -1.122046
1403772930156365 214.415907 -16.143922 39.565684 0.050982 0.020152 -1.121900
1403772930218880 214.567954 -16.465526 39.567698 0.049634 0.018628 -1.121697
1403772930281367 214.718707 -16.784422 39.572577 0.046279 0.017234 -1.121782
1403772930343868 214.870994 -17.100609 39.576761 0.042102 0.016599 -1.122300
1403772930406370 215.026256 -17.419239 39.578019 0.038972 0.016250 -1.122778
1403772930468871 215.182653 -17.743351 39.576550 0.037369 0.014462 -1.122929
1403772930531372 215.338423 -18.071774 39.572633 0.035460 0.011500 -1.122686
1403772930593871 215.491457 -18.396644 39.568519 0.034497 0.010550 -1.122345
1403772930656376 215.644659 -18.720990 39.567506 0.035546 0.010854 -1.122185
1403772930718873 215.798033 -19.051017 39.567606 0.038756 0.010136 -1.122379
1403772930781375 215.949385 -19.372259 39.570702 0.041110 0.010591 -1.123015
1403772930843878 216.103266 -19.695689 39.573832 0.041699 0.011864 -1.123790
1403772930906377 216.255916 -20.016114 39.576766 0.042228 0.011832 -1.124257
1403772930968878 216.407773 -20.338225 39.577904 0.042187 0.011253 -1.124263
1403772931031380 216.556153 -20.655160 39.579094 0.041583 0.010188 -1.124285
1403772931093883 216.707477 -20.974454 39.579903 0.039953 0.009996 -1.124959
1403772931156381 216.856651 -21.293468 39.580102 0.039469 0.008596 -1.125582
1403772931218882 217.007714 -21.613318 39.579731 0.039088 0.007924 -1.125916
1403772931281384 217.161576 -21.930522 39.579939 0.038254 0.010066 -1.125974
1403772931343884 217.316692 -22.248481 39.578963 0.039076 0.013740 -1.125689
1403772931406386 217.469467 -22.569806 39.574779 0.043049 0.014313 -1.124974
1403772931468889 217.621929 -22.886829 39.575194 0.043432 0.014636 -1.124689
1403772931531389 217.774581 -23.200162 39.578961 0.040613 0.016369 -1.124381
1403772931593890 217.925676 -23.510987 39.585481 0.037116 0.017694 -1.124085
1403772931656391 218.076138 -23.824005 39.591488 0.034610 0.017580 -1.123864
1403772931718893 218.227254 -24.135832 39.596826 0.032514 0.017647 -1.123870
1403772931781395 218.378287 -24.449686 39.601347 0.030801 0.018378 -1.124029
1403772931843895 218.530219 -24.760295 39.601741 0.027499 0.019424 -1.124288
1403772931906398 218.681837 -25.074352 39.597893 0.026613 0.020221 -1.124150
1403772931968897 218.838593 -25.393737 39.593629 0.029052 0.024768 -1.123969
1403772932031401 218.993859 -25.716155 39.588270 0.035407 0.027693 -1.123883
1403772932093913 219.144496 -26.038457 39.586381 0.041632 0.027316 -1.123981
1403772932156404 219.296688 -26.356478 39.588647 0.043041 0.027991 -1.124697
1403772932218906 219.447809 -26.667517 39.596629 0.039924 0.028984 -1.124694
1403772932281405 219.595908 -26.973922 39.609927 0.034081 0.026512 -1.124140
1403772932343903 219.744264 -27.279364 39.621980 0.026851 0.024102 -1.123593
1403772932406407 219.895827 -27.586470 39.628862 0.019833 0.024428 -1.123903
1403772932468905 220.047038 -27.895996 39.630918 0.014566 0.024625 -1.124404
1403772932531405 220.195930 -28.207268 39.629228 0.012504 0.022184 -1.124249
1403772932593920 220.342436 -28.521705 39.625581 0.013996 0.020857 -1.123414
1403772932656407 220.492881 -28.839417 39.622335 0.017865 0.022734 -1.123101
1403772932718906 220.642273 -29.157020 39.622270 0.024239 0.025107 -1.123359
1403772932781410 220.793450 -29.473217 39.623185 0.031924 0.028908 -1.124151
1403772932843908 220.942990 -29.788134 39.625873 0.038828 0.031454 -1.124670
1403772932906408 221.093351 -30.100697 39.628679 0.042228 0.033377 -1.124871
1403772932968911 221.242964 -30.408210 39.630773 0.042688 0.035832 -1.124681
1403772933031410 221.389103 -30.715237 39.632741 0.042712 0.034551 -1.124355
1403772933093912 221.533540 -31.022693 39.632179 0.041413 0.031751 -1.124198
1403772933156412 221.676493 -31.328605 39.632123 0.039647 0.029429 -1.124169
1403772933218913 221.821271 -31.635220 39.630985 0.038402 0.027554 -1.124487
1403772933281414 221.965177 -31.941794 39.627733 0.037596 0.026137 -1.124948
1403772933343916 222.108838 -32.248315 39.622801 0.038327 0.024381 -1.124981
1403772933406419 222.254653 -32.556587 39.617194 0.039592 0.025040 -1.124787
1403772933468920 222.403395 -32.863471 39.611629 0.040937 0.026782 -1.124967
1403772933531420 222.553047 -33.168691 39.607198 0.042485 0.029585 -1.125441
1403772933593920 222.705152 -33.474625 39.603366 0.043463 0.034661 -1.125460
1403772933656421 222.855666 -33.783866 39.600219 0.046665 0.036627 -1.124857
1403772933718923 223.002978 -34.094237 39.595875 0.051338 0.036830 -1.123670
1403772933781424 223.147729 -34.407819 39.589957 0.056097 0.034113 -1.122201
1403772933843926 223.292366 -34.720439 39.583944 0.059591 0.030980 -1.121186
1403772933906427 223.437780 -35.034166 39.576097 0.061448 0.028369 -1.120636
1403772933968928 223.586353 -35.346067 39.568932 0.062192 0.026528 -1.120414
1403772934031431 223.740544 -35.656715 39.560469 0.061321 0.029070 -1.120774
1403772934093930 223.899892 -35.964448 39.554314 0.058375 0.033229 -1.121473
1403772934156431 224.060369 -36.276215 39.546477 0.055095 0.036890 -1.121569
1403772934218930 224.218293 -36.587538 39.539066 0.051580 0.039976 -1.121046
1403772934281432 224.374902 -36.900765 39.533135 0.048250 0.041333 -1.120580
1403772934343933 224.530784 -37.216481 39.526372 0.045346 0.042165 -1.120539
1403772934406433 224.679784 -37.533627 39.521839 0.044574 0.038212 -1.120720
1403772934468935 224.827811 -37.853702 39.517828 0.043246 0.034284 -1.121175
1403772934531435 224.977949 -38.175669 39.513902 0.042657 0.031853 -1.121513
1403772934593936 225.133218 -38.499967 39.510748 0.042724 0.031852 -1.122002
1403772934656437 225.288525 -38.822005 39.506929 0.042666 0.032542 -1.122605
1403772934718937 225.447314 -39.145291 39.502734 0.042852 0.034612 -1.123444
1403772934781438 225.607952 -39.468416 39.497929 0.041854 0.038321 -1.124444
1403772934843939 225.767916 -39.792815 39.492420 0.041607 0.040392 -1.125162
1403772934906441 225.926037 -40.121410 39.486733 0.043107 0.040161 -1.125414
1403772934968941 226.081968 -40.450356 39.482219 0.044695 0.039669 -1.125483
1403772935031444 226.236518 -40.779006 39.480038 0.045253 0.038286 -1.125712
1403772935093945 226.389935 -41.105344 39.479655 0.044654 0.035822 -1.126111
1403772935156445 226.543372 -41.431549 39.479062 0.043462 0.033181 -1.126408
1403772935218947 226.698593 -41.759757 39.476467 0.043096 0.031709 -1.126637
1403772935281448 226.855050 -42.086777 39.470908 0.043046 0.032289 -1.126605
1403772935343950 227.012271 -42.413605 39.464935 0.042550 0.032341 -1.126336
1403772935406453 227.168739 -42.740633 39.459645 0.042163 0.031240 -1.125914
1403772935468954 227.325863 -43.067541 39.455974 0.041581 0.031178 -1.125509
1403772935531455 227.482471 -43.392991 39.455348 0.041867 0.031507 -1.125445
1403772935593956 227.641687 -43.722068 39.455007 0.042425 0.032619 -1.125828
1403772935656457 227.797993 -44.049328 39.455800 0.043114 0.031927 -1.126373
1403772935718957 227.953557 -44.377360 39.455576 0.042583 0.030476 -1.126964
1403772935781460 228.109303 -44.705035 39.453265 0.041341 0.030376 -1.127745
1403772935843961 228.265540 -45.031977 39.449697 0.039936 0.031379 -1.128393
1403772935906462 228.422893 -45.358308 39.445952 0.038651 0.032353 -1.129325
1403772935968962 228.577736 -45.684204 39.443998 0.038140 0.031979 -1.130318
1403772936031464 228.732001 -46.010934 39.443386 0.037549 0.031981 -1.131456
1403772936093964 228.887653 -46.339728 39.440332 0.037107 0.033961 -1.132315
1403772936156466 229.042326 -46.669322 39.437546 0.038367 0.034342 -1.132840
1403772936218981 229.195304 -47.001503 39.435123 0.040142 0.033268 -1.133192
1403772936281468 229.348310 -47.331980 39.432262 0.040566 0.032970 -1.133905
1403772936343970 229.501506 -47.659302 39.430036 0.040355 0.033787 -1.135032
1403772936406474 229.654869 -47.989601 39.427733 0.040687 0.033792 -1.136118
1403772936468975 229.807305 -48.318916 39.426399 0.041372 0.033289 -1.136863
1403772936531477 229.959343 -48.646300 39.425307 0.040792 0.034292 -1.137398
1403772936593975 230.112790 -48.974923 39.423666 0.040558 0.034772 -1.138069
1403772936656477 230.264132 -49.304219 39.420883 0.040909 0.033173 -1.138577
1403772936718977 230.414715 -49.632367 39.418461 0.041539 0.032345 -1.138765
1403772936781477 230.566547 -49.961575 39.414452 0.042398 0.032562 -1.138765
1403772936843978 230.720046 -50.293380 39.408304 0.044298 0.033172 -1.138535
1403772936906478 230.872094 -50.624121 39.402507 0.047257 0.033324 -1.138214
1403772936968978 231.027657 -50.954766 39.396788 0.048543 0.035124 -1.137979
1403772937031482 231.183870 -51.282919 39.392208 0.048834 0.037625 -1.137799
1403772937093981 231.338809 -51.609503 39.389500 0.047827 0.038277 -1.137723
1403772937156480 231.495415 -51.936611 39.387734 0.046108 0.040040 -1.137512
1403772937218983 231.649626 -52.260786 39.388641 0.042822 0.040662 -1.137020
1403772937281481 231.801396 -52.584187 39.390288 0.038782 0.038165 -1.136390
1403772937343982 231.951026 -52.908884 39.390015 0.035412 0.033523 -1.135627
1403772937406483 232.101150 -53.236234 39.389054 0.033139 0.030425 -1.135004
1403772937468984 232.252388 -53.561535 39.385326 0.031774 0.029583 -1.134734
1403772937531484 232.407943 -53.891485 39.381267 0.032378 0.029760 -1.134639
1403772937593984 232.564438 -54.220746 39.376960 0.034168 0.030434 -1.134722
1403772937656486 232.722854 -54.548614 39.374004 0.035342 0.033033 -1.135112
1403772937718989 232.879548 -54.877831 39.372096 0.038564 0.036188 -1.135356
1403772937781487 233.034497 -55.206413 39.369195 0.042479 0.038038 -1.135062
1403772937843988 233.189292 -55.535824 39.366748 0.045751 0.039965 -1.134487
1403772937906490 233.343209 -55.862597 39.363752 0.047688 0.041183 -1.133980
1403772937968989 233.495087 -56.186548 39.361680 0.047736 0.040862 -1.133718
1403772938031489 233.646658 -56.510573 39.359009 0.046710 0.040023 -1.133484
1403772938093990 233.798714 -56.834325 39.355003 0.045633 0.039555 -1.133174
1403772938156490 233.953806 -57.157208 39.350052 0.043930 0.040838 -1.132886
1403772938218993 234.109442 -57.479374 39.345136 0.041949 0.042292 -1.132598
1403772938281493 234.263186 -57.802109 39.339870 0.040495 0.041687 -1.132297
1403772938343995 234.417709 -58.123933 39.336082 0.038421 0.041516 -1.132104
1403772938406496 234.572754 -58.446501 39.333305 0.036184 0.041800 -1.131949
1403772938468996 234.726086 -58.768785 39.332526 0.034747 0.041117 -1.131586
1403772938531496 234.876001 -59.089913 39.333105 0.034414 0.038506 -1.131095
1403772938593999 235.026863 -59.414019 39.333380 0.034155 0.036264 -1.130774
1403772938656499 235.179282 -59.736573 39.332624 0.033509 0.036259 -1.130826
1403772938719001 235.332412 -60.059719 39.330498 0.033537 0.036368 -1.131076
1403772938781502 235.485908 -60.384296 39.326797 0.034488 0.036620 -1.131251
1403772938844004 235.640914 -60.708187 39.322228 0.035502 0.038069 -1.131504
1403772938906505 235.795241 -61.030523 39.319229 0.036326 0.039421 -1.131736
1403772938969007 235.947705 -61.351737 39.317706 0.037451 0.040249 -1.131902
1403772939031506 236.102068 -61.677546 39.314983 0.039475 0.040969 -1.132176
1403772939094007 236.256081 -62.002171 39.311707 0.041321 0.042912 -1.132376
1403772939156509 236.409380 -62.326388 39.308268 0.042247 0.043448 -1.132320
1403772939219008 236.561254 -62.650283 39.304744 0.043033 0.042632 -1.132315
1403772939281509 236.715642 -62.973771 39.300135 0.042033 0.043575 -1.132406
1403772939344010 236.869918 -63.296846 39.296026 0.040465 0.044466 -1.132648
1403772939406512 237.025678 -63.621569 39.293152 0.039048 0.044815 -1.133112
1403772939469013 237.180702 -63.945100 39.292278 0.036785 0.045069 -1.133480
1403772939531514 237.335670 -64.270615 39.289635 0.034825 0.044656 -1.133686
1403772939594016 237.490023 -64.596907 39.284796 0.034731 0.044360 -1.134115
1403772939656516 237.642963 -64.925723 39.280116 0.035694 0.042915 -1.134574
1403772939719019 237.796557 -65.253526 39.277267 0.034161 0.042228 -1.135126
1403772939781519 237.952696 -65.581928 39.274004 0.032548 0.042980 -1.135700
1403772939844021 238.108617 -65.909668 39.272648 0.032296 0.044089 -1.136448
1403772939906522 238.264443 -66.239173 39.270672 0.033425 0.045674 -1.137349
1403772939969024 238.418588 -66.571797 39.268121 0.035273 0.046001 -1.138233
1403772940031526 238.570740 -66.902993 39.266997 0.036028 0.044743 -1.138724
1403772940094026 238.721360 -67.235880 39.265366 0.036191 0.041495 -1.138713
1403772940156529 238.871771 -67.570552 39.263237 0.037745 0.039487 -1.138519
1403772940219028 239.024707 -67.906481 39.259788 0.039772 0.038956 -1.138799
1403772940281529 239.180518 -68.241094 39.255367 0.041424 0.038638 -1.139614
1403772940344031 239.337495 -68.574352 39.250747 0.041865 0.039578 -1.140337
1403772940406532 239.493301 -68.905691 39.246918 0.041408 0.040292 -1.140744
1403772940469033 239.650902 -69.238632 39.242807 0.040704 0.041245 -1.140646
1403772940531535 239.806261 -69.571596 39.239674 0.040648 0.040640 -1.140254
1403772940594036 239.960060 -69.906048 39.238466 0.040536 0.038563 -1.139849
1403772940656537 240.113295 -70.240920 39.237108 0.040210 0.037016 -1.139539
1403772940719040 240.267842 -70.575614 39.234114 0.039734 0.036736 -1.139427
1403772940781541 240.423157 -70.909810 39.230946 0.038793 0.036384 -1.139397
1403772940844042 240.578076 -71.243551 39.228288 0.038103 0.035796 -1.139314
1403772940906542 240.737221 -71.577659 39.224584 0.036335 0.038209 -1.139574
1403772940969043 240.896440 -71.913652 39.221742 0.035451 0.039725 -1.139860
1403772941031543 241.052051 -72.249118 39.219197 0.036644 0.039553 -1.139882
1403772941094044 241.206567 -72.586705 39.216062 0.038788 0.038389 -1.139825
1403772941156544 241.361607 -72.925636 39.212594 0.040042 0.037810 -1.139865
1403772941219044 241.516712 -73.264853 39.207573 0.041166 0.038178 -1.140109
1403772941281546 241.671966 -73.603136 39.203230 0.043099 0.037350 -1.140563
1403772941344046 241.828492 -73.940289 39.199148 0.043602 0.037671 -1.141153
1403772941406547 241.985996 -74.274884 39.196157 0.042609 0.039420 -1.141766
1403772941469047 242.143533 -74.609848 39.194728 0.041734 0.040285 -1.142160
1403772941531548 242.299400 -74.946524 39.193123 0.041364 0.038836 -1.141973
